날짜,BPS,PER,PBR,EPS,DIV,DPS,symbol
2022-01-31,2070,0.0,16.62,0,0.0,0,347860
2022-02-28,2070,0.0,13.04,0,0.0,0,347860
2022-03-31,2070,0.0,12.29,0,0.0,0,347860
2022-04-30,2070,0.0,12.78,0,0.0,0,347860
2022-05-31,1203,0.0,17.71,0,0.0,0,347860
2021-05-31,4637,0.0,15.74,0,0.0,0,196170
2021-06-30,4637,0.0,15.16,0,0.0,0,196170
2021-07-31,4637,0.0,18.91,0,0.0,0,196170
2021-08-31,4637,0.0,17.64,0,0.0,0,196170
2021-09-30,4637,0.0,18.57,0,0.0,0,196170
2021-10-31,4637,0.0,15.38,0,0.0,0,196170
2021-11-30,4637,0.0,15.96,0,0.0,0,196170
2021-12-31,4637,0.0,14.86,0,0.0,0,196170
2022-01-31,4637,0.0,16.09,0,0.0,0,196170
2022-02-28,4637,0.0,11.04,0,0.0,0,196170
2022-03-31,4637,0.0,11.58,0,0.0,0,196170
2022-04-30,4637,0.0,12.12,0,0.0,0,196170
